Session Number, Operation, Start Timestamp, End Timestamp, Date 1, Date 2, Days, Weeks, Months, Phrase, Result of Operation, Error
23,Subtact two dates,27-8-2020 20:35:59,27-8-2020 20:35:59,21-5-1851,13-3-1993,N.A,N.A,N.A,N.A,N.A,Days: 51796	Weeks: 7399	Months: 1701,N.A
23,Subtact two dates,27-8-2020 20:35:59,27-8-2020 20:35:59,27-5-1670,14-1-1305,N.A,N.A,N.A,N.A,N.A,Days: 133439	Weeks: 19062	Months: 4384,N.A
23,Add days to date,27-8-2020 20:35:59,27-8-2020 20:35:59,12-5-1676,N.A,24,N.A,N.A,N.A,N.A,5-6-1676,N.A
23,Exit Session,27-8-2020 20:35:59,27-8-2020 20:35:59,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
24,Get week number,27-8-2020 20:35:59,27-8-2020 20:35:59,17-4-2813,N.A,N.A,N.A,N.A,N.A,N.A,16,N.A
24,Subtact two dates,27-8-2020 20:35:59,27-8-2020 20:35:59,28-5-1485,7-3-1016,N.A,N.A,N.A,N.A,N.A,Days: 171384	Weeks: 24483	Months: 5630,N.A
24,Subtract weeks from date,27-8-2020 20:35:59,27-8-2020 20:35:59,8-4-1496,N.A,N.A,190,N.A,N.A,N.A,17-8-1492,N.A
24,N.A,27-8-2020 20:35:59,27-8-2020 20:35:59,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
24,Add months to date,27-8-2020 20:35:59,27-8-2020 20:35:59,27-13-1669,N.A,N.A,N.A,303,N.A,N.A,27-4-1695,N.A
24,Subtract days from date,27-8-2020 20:35:59,27-8-2020 20:35:59,9-4-2889,N.A,328,N.A,N.A,N.A,N.A,16-5-2888,N.A
24,Get week number,27-8-2020 20:35:59,27-8-2020 20:35:59,28-5-2390,N.A,N.A,N.A,N.A,N.A,N.A,22,N.A
24,Add days to date,27-8-2020 20:35:59,27-8-2020 20:35:59,8-7-1302,N.A,162,N.A,N.A,N.A,N.A,17-12-1302,N.A
24,Subtract days from date,27-8-2020 20:35:59,27-8-2020 20:35:59,4-8-2539,N.A,8,N.A,N.A,N.A,N.A,27-7-2539,N.A
24,N.A,27-8-2020 20:35:59,27-8-2020 20:35:59,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
24,Exit Session,27-8-2020 20:35:59,27-8-2020 20:35:59,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
25,Add days to date,27-8-2020 20:35:59,27-8-2020 20:35:59,7-2-2146,N.A,420,N.A,N.A,N.A,N.A,3-4-2147,N.A
25,Get week number,27-8-2020 20:35:59,27-8-2020 20:35:59,3-1-1275,N.A,N.A,N.A,N.A,N.A,N.A,1,N.A
25,Add months to date,27-8-2020 20:35:59,27-8-2020 20:35:59,6-8-2247,N.A,N.A,N.A,378,N.A,N.A,6-2-2279,N.A
25,Get week number,27-8-2020 20:35:59,27-8-2020 20:35:59,2-12-2470,N.A,N.A,N.A,N.A,N.A,N.A,49,N.A
25,Subtract days from date,27-8-2020 20:35:59,27-8-2020 20:35:59,22-6-2799,N.A,86,N.A,N.A,N.A,N.A,28-3-2799,N.A
25,Subtract days from date,27-8-2020 20:35:59,27-8-2020 20:35:59,1-5-2136,N.A,410,N.A,N.A,N.A,N.A,18-3-2135,N.A
25,Get date from string,27-8-2020 20:35:59,27-8-2020 20:35:59,N.A,N.A,N.A,N.A,N.A,N.A,467 WEEKS BEFORE,15-9-2011,N.A
25,Get date from string,27-8-2020 20:35:59,27-8-2020 20:35:59,N.A,N.A,N.A,N.A,N.A,N.A,224 MONTHS BEFORE,27-12-2001,N.A
25,Add months to date,27-8-2020 20:35:59,27-8-2020 20:35:59,31-13-1317,N.A,N.A,N.A,408,N.A,N.A,31-1-1352,N.A
25,Subtact two dates,27-8-2020 20:35:59,27-8-2020 20:35:59,28-6-1573,13-4-2756,N.A,N.A,N.A,N.A,N.A,Days: 431996	Weeks: 61713	Months: 14193,N.A
25,Exit Session,27-8-2020 20:35:59,27-8-2020 20:35:59,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
26,Subtact two dates,27-8-2020 20:35:59,27-8-2020 20:35:59,15-9-1985,8-8-1366,N.A,N.A,N.A,N.A,N.A,Days: 226115	Weeks: 32302	Months: 7428,N.A
26,N.A,27-8-2020 20:35:59,27-8-2020 20:35:59,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
26,Subtract months from date,27-8-2020 20:35:59,27-8-2020 20:35:59,26-12-1798,N.A,N.A,N.A,166,N.A,N.A,26-2-1785,N.A
26,Add months to date,27-8-2020 20:35:59,27-8-2020 20:35:59,12-11-2881,N.A,N.A,N.A,251,N.A,N.A,12-10-2902,N.A
26,N.A,27-8-2020 20:35:59,27-8-2020 20:35:59,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
26,Subtact two dates,27-8-2020 20:35:59,27-8-2020 20:35:59,2-5-1663,16-3-1643,N.A,N.A,N.A,N.A,N.A,Days: 7352	Weeks: 1050	Months: 241,N.A
26,Get week number,27-8-2020 20:35:59,27-8-2020 20:35:59,13-8-1373,N.A,N.A,N.A,N.A,N.A,N.A,33,N.A
26,Get day of the week,27-8-2020 20:35:59,27-8-2020 20:35:59,8-1-2975,N.A,N.A,N.A,N.A,N.A,N.A,Sunday,N.A
26,Subtract days from date,27-8-2020 20:35:59,27-8-2020 20:35:59,20-4-2912,N.A,305,N.A,N.A,N.A,N.A,20-6-2911,N.A
26,Add days to date,27-8-2020 20:35:59,27-8-2020 20:35:59,4-9-2069,N.A,165,N.A,N.A,N.A,N.A,16-2-2070,N.A
26,Exit Session,27-8-2020 20:35:59,27-8-2020 20:35:59,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
27,Subtract days from date,27-8-2020 20:35:59,27-8-2020 20:35:59,12-10-1217,N.A,270,N.A,N.A,N.A,N.A,15-1-1217,N.A
27,Subtract years from date,27-8-2020 20:35:59,27-8-2020 20:35:59,32-2-2710,N.A,N.A,N.A,N.A,174,N.A,4-3-2536,N.A
27,Get week number,27-8-2020 20:36:00,27-8-2020 20:36:00,1-2-2076,N.A,N.A,N.A,N.A,N.A,N.A,5,N.A
27,N.A,27-8-2020 20:36:00,27-8-2020 20:36:00,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
27,Subtract weeks from date,27-8-2020 20:36:00,27-8-2020 20:36:00,11-3-2813,N.A,N.A,113,N.A,N.A,N.A,10-1-2811,N.A
27,Subtract weeks from date,27-8-2020 20:36:00,27-8-2020 20:36:00,22-10-2300,N.A,N.A,166,N.A,N.A,N.A,16-8-2297,N.A
27,Subtract days from date,27-8-2020 20:36:00,27-8-2020 20:36:00,15-3-1743,N.A,157,N.A,N.A,N.A,N.A,9-10-1742,N.A
27,Get week number,27-8-2020 20:36:00,27-8-2020 20:36:00,10-1-1293,N.A,N.A,N.A,N.A,N.A,N.A,2,N.A
27,Subtract days from date,27-8-2020 20:36:00,27-8-2020 20:36:00,28-10-1815,N.A,379,N.A,N.A,N.A,N.A,14-10-1814,N.A
27,N.A,27-8-2020 20:36:00,27-8-2020 20:36:00,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
27,Exit Session,27-8-2020 20:36:00,27-8-2020 20:36:00,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
28,Get date from string,27-8-2020 20:36:00,27-8-2020 20:36:00,N.A,N.A,N.A,N.A,N.A,N.A,209 WEEKS BEFORE,25-8-2016,N.A
28,Get week number,27-8-2020 20:36:00,27-8-2020 20:36:00,16-1-1234,N.A,N.A,N.A,N.A,N.A,N.A,3,N.A
28,Get day of the week,27-8-2020 20:36:00,27-8-2020 20:36:00,2-7-2611,N.A,N.A,N.A,N.A,N.A,N.A,Tuesday,N.A
28,Add years to date,27-8-2020 20:36:00,27-8-2020 20:36:00,22-1-2239,N.A,N.A,N.A,N.A,451,N.A,22-1-2690,N.A
28,Get week number,27-8-2020 20:36:00,27-8-2020 20:36:00,16-12-2217,N.A,N.A,N.A,N.A,N.A,N.A,51,N.A
28,Get week number,27-8-2020 20:36:00,27-8-2020 20:36:00,3-3-1280,N.A,N.A,N.A,N.A,N.A,N.A,10,N.A
28,N.A,27-8-2020 20:36:00,27-8-2020 20:36:00,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
28,Subtact two dates,27-8-2020 20:36:00,27-8-2020 20:36:00,24-10-1970,21-1-1672,N.A,N.A,N.A,N.A,N.A,Days: 109118	Weeks: 15588	Months: 3585,N.A
28,N.A,27-8-2020 20:36:00,27-8-2020 20:36:00,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
28,Get week number,27-8-2020 20:36:00,27-8-2020 20:36:00,7-10-1693,N.A,N.A,N.A,N.A,N.A,N.A,41,N.A
28,Exit Session,27-8-2020 20:36:00,27-8-2020 20:36:00,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
29,N.A,27-8-2020 20:36:00,27-8-2020 20:36:00,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
29,N.A,27-8-2020 20:36:00,27-8-2020 20:36:00,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
29,Subtract days from date,27-8-2020 20:36:00,27-8-2020 20:36:00,11-7-2675,N.A,456,N.A,N.A,N.A,N.A,11-4-2674,N.A
29,Add years to date,27-8-2020 20:36:00,27-8-2020 20:36:00,6-9-1516,N.A,N.A,N.A,N.A,52,N.A,6-9-1568,N.A
29,Subtract weeks from date,27-8-2020 20:36:00,27-8-2020 20:36:00,32-2-2567,N.A,N.A,112,N.A,N.A,N.A,9-1-2565,N.A
29,Get day of the week,27-8-2020 20:36:00,27-8-2020 20:36:00,6-3-2777,N.A,N.A,N.A,N.A,N.A,N.A,Sunday,N.A
29,Subtract weeks from date,27-8-2020 20:36:00,27-8-2020 20:36:00,5-11-2827,N.A,N.A,76,N.A,N.A,N.A,22-5-2826,N.A
29,Get day of the week,27-8-2020 20:36:00,27-8-2020 20:36:00,4-1-1849,N.A,N.A,N.A,N.A,N.A,N.A,Thursday,N.A
29,Get date from string,27-8-2020 20:36:00,27-8-2020 20:36:00,N.A,N.A,N.A,N.A,N.A,N.A,LAST MONTH,27-7-2020,N.A
29,Subtact two dates,27-8-2020 20:36:00,27-8-2020 20:36:00,31-5-1840,5-5-1451,N.A,N.A,N.A,N.A,N.A,Days: 142097	Weeks: 20299	Months: 4668,N.A
29,Exit Session,27-8-2020 20:36:00,27-8-2020 20:36:00,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
30,Get week number,27-8-2020 20:36:00,27-8-2020 20:36:00,9-9-1532,N.A,N.A,N.A,N.A,N.A,N.A,37,N.A
30,Get day of the week,27-8-2020 20:36:00,27-8-2020 20:36:00,22-12-2769,N.A,N.A,N.A,N.A,N.A,N.A,Monday,N.A
30,Add months to date,27-8-2020 20:36:00,27-8-2020 20:36:00,22-7-2623,N.A,N.A,N.A,205,N.A,N.A,22-8-2640,N.A
30,Get week number,27-8-2020 20:36:00,27-8-2020 20:36:00,15-3-2512,N.A,N.A,N.A,N.A,N.A,N.A,12,N.A
30,Subtract weeks from date,27-8-2020 20:36:00,27-8-2020 20:36:00,5-11-2340,N.A,N.A,499,N.A,N.A,N.A,14-4-2331,N.A
30,Get date from string,27-8-2020 20:36:00,27-8-2020 20:36:00,N.A,N.A,N.A,N.A,N.A,N.A,492 MONTHS FROM NOW,27-8-2061,N.A
30,Add two dates,27-8-2020 20:36:00,27-8-2020 20:36:00,31-4-1299,20-7-2092,N.A,N.A,N.A,N.A,N.A,21-12-3391,N.A
30,Get day of the week,27-8-2020 20:36:00,27-8-2020 20:36:00,5-3-2330,N.A,N.A,N.A,N.A,N.A,N.A,Wednesday,N.A
30,N.A,27-8-2020 20:36:00,27-8-2020 20:36:00,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
30,Add weeks to date,27-8-2020 20:36:00,27-8-2020 20:36:00,3-7-1478,N.A,N.A,245,N.A,N.A,N.A,14-3-1483,N.A
30,Exit Session,27-8-2020 20:36:00,27-8-2020 20:36:00,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
31,Add days to date,27-8-2020 20:36:00,27-8-2020 20:36:00,25-8-1611,N.A,444,N.A,N.A,N.A,N.A,11-11-1612,N.A
31,N.A,27-8-2020 20:36:00,27-8-2020 20:36:00,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
31,Get date from string,27-8-2020 20:36:00,27-8-2020 20:36:00,N.A,N.A,N.A,N.A,N.A,N.A,244 DAYS EARLIER,27-12-2019,N.A
31,Add weeks to date,27-8-2020 20:36:00,27-8-2020 20:36:00,18-13-1759,N.A,N.A,307,N.A,N.A,N.A,6-12-1765,N.A
31,Subtract weeks from date,27-8-2020 20:36:00,27-8-2020 20:36:00,2-1-1376,N.A,N.A,397,N.A,N.A,N.A,24-5-1368,N.A
31,N.A,27-8-2020 20:36:00,27-8-2020 20:36:00,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
31,Add two dates,27-8-2020 20:36:00,27-8-2020 20:36:00,7-9-1253,14-6-1634,N.A,N.A,N.A,N.A,N.A,21-3-2888,N.A
31,Subtact two dates,27-8-2020 20:36:00,27-8-2020 20:36:00,16-13-2384,12-7-1880,N.A,N.A,N.A,N.A,N.A,Days: 184271	Weeks: 26324	Months: 6054,N.A
31,Get date from string,27-8-2020 20:36:00,27-8-2020 20:36:00,N.A,N.A,N.A,N.A,N.A,N.A,NEXT WEEK,3-9-2020,N.A
31,Get date from string,27-8-2020 20:36:00,27-8-2020 20:36:00,N.A,N.A,N.A,N.A,N.A,N.A,377 YEARS EARLIER,27-8-1643,N.A
31,Exit Session,27-8-2020 20:36:00,27-8-2020 20:36:00,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
32,Subtract years from date,27-8-2020 20:36:00,27-8-2020 20:36:00,6-10-2135,N.A,N.A,N.A,N.A,445,N.A,6-10-1690,N.A
32,Add two dates,27-8-2020 20:36:00,27-8-2020 20:36:00,26-12-1521,3-11-1328,N.A,N.A,N.A,N.A,N.A,29-11-2850,N.A
32,Subtract days from date,27-8-2020 20:36:00,27-8-2020 20:36:00,1-12-2071,N.A,170,N.A,N.A,N.A,N.A,14-6-2071,N.A
32,Add two dates,27-8-2020 20:36:01,27-8-2020 20:36:01,30-1-2724,11-9-2422,N.A,N.A,N.A,N.A,N.A,10-11-5146,N.A
32,Get week number,27-8-2020 20:36:01,27-8-2020 20:36:01,27-3-2175,N.A,N.A,N.A,N.A,N.A,N.A,13,N.A
32,Subtract days from date,27-8-2020 20:36:01,27-8-2020 20:36:01,3-11-1003,N.A,426,N.A,N.A,N.A,N.A,3-9-1002,N.A
32,Get week number,27-8-2020 20:36:01,27-8-2020 20:36:01,7-12-1862,N.A,N.A,N.A,N.A,N.A,N.A,50,N.A
32,Subtact two dates,27-8-2020 20:36:01,27-8-2020 20:36:01,18-6-1891,32-2-2410,N.A,N.A,N.A,N.A,N.A,Days: 189456	Weeks: 27065	Months: 6224,N.A
32,Subtract months from date,27-8-2020 20:36:01,27-8-2020 20:36:01,1-3-1032,N.A,N.A,N.A,497,N.A,N.A,1-10-990,N.A
32,Get day of the week,27-8-2020 20:36:01,27-8-2020 20:36:01,25-2-2390,N.A,N.A,N.A,N.A,N.A,N.A,Sunday,N.A
32,Exit Session,27-8-2020 20:36:01,27-8-2020 20:36:01,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
33,Subtract weeks from date,27-8-2020 20:36:01,27-8-2020 20:36:01,24-9-2600,N.A,N.A,376,N.A,N.A,N.A,10-7-2593,N.A
33,N.A,27-8-2020 20:36:01,27-8-2020 20:36:01,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
33,N.A,27-8-2020 20:36:01,27-8-2020 20:36:01,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
33,Add two dates,27-8-2020 20:36:01,27-8-2020 20:36:01,29-8-2151,12-5-2943,N.A,N.A,N.A,N.A,N.A,10-2-5095,N.A
33,Add days to date,27-8-2020 20:36:01,27-8-2020 20:36:01,18-5-2135,N.A,231,N.A,N.A,N.A,N.A,4-1-2136,N.A
33,Subtract years from date,27-8-2020 20:36:01,27-8-2020 20:36:01,27-8-1179,N.A,N.A,N.A,N.A,483,N.A,27-8-696,N.A
33,N.A,27-8-2020 20:36:01,27-8-2020 20:36:01,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
33,Add two dates,27-8-2020 20:36:01,27-8-2020 20:36:01,31-7-2457,28-11-1602,N.A,N.A,N.A,N.A,N.A,28-7-4060,N.A
33,Get date from string,27-8-2020 20:36:01,27-8-2020 20:36:01,N.A,N.A,N.A,N.A,N.A,N.A,YESTERDAY,26-8-2020,N.A
33,Subtract weeks from date,27-8-2020 20:36:01,27-8-2020 20:36:01,4-7-1260,N.A,N.A,379,N.A,N.A,N.A,30-3-1253,N.A
33,Exit Session,27-8-2020 20:36:01,27-8-2020 20:36:01,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
34,Get date from string,27-8-2020 20:36:01,27-8-2020 20:36:01,N.A,N.A,N.A,N.A,N.A,N.A,244 MONTHS BEFORE,27-4-2000,N.A
34,Add months to date,27-8-2020 20:36:01,27-8-2020 20:36:01,29-8-1294,N.A,N.A,N.A,144,N.A,N.A,29-8-1306,N.A
34,Subtract years from date,27-8-2020 20:36:01,27-8-2020 20:36:01,9-2-2639,N.A,N.A,N.A,N.A,271,N.A,9-2-2368,N.A
34,Subtract weeks from date,27-8-2020 20:36:01,27-8-2020 20:36:01,31-1-2955,N.A,N.A,177,N.A,N.A,N.A,10-9-2951,N.A
34,Add days to date,27-8-2020 20:36:01,27-8-2020 20:36:01,1-13-1761,N.A,386,N.A,N.A,N.A,N.A,22-1-1763,N.A
34,Add months to date,27-8-2020 20:36:01,27-8-2020 20:36:01,3-4-1763,N.A,N.A,N.A,399,N.A,N.A,3-7-1796,N.A
34,Get week number,27-8-2020 20:36:01,27-8-2020 20:36:01,10-6-1242,N.A,N.A,N.A,N.A,N.A,N.A,24,N.A
34,Subtract months from date,27-8-2020 20:36:01,27-8-2020 20:36:01,29-12-2298,N.A,N.A,N.A,113,N.A,N.A,29-7-2289,N.A
34,Get date from string,27-8-2020 20:36:01,27-8-2020 20:36:01,N.A,N.A,N.A,N.A,N.A,N.A,TOMORROW,28-8-2020,N.A
34,Subtract months from date,27-8-2020 20:36:01,27-8-2020 20:36:01,23-13-1935,N.A,N.A,N.A,374,N.A,N.A,23-11-1904,N.A
34,Exit Session,27-8-2020 20:36:01,27-8-2020 20:36:01,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
35,N.A,27-8-2020 20:36:01,27-8-2020 20:36:01,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
35,Add years to date,27-8-2020 20:36:01,27-8-2020 20:36:01,19-1-2744,N.A,N.A,N.A,N.A,354,N.A,19-1-3098,N.A
35,Get week number,27-8-2020 20:36:01,27-8-2020 20:36:01,15-4-2573,N.A,N.A,N.A,N.A,N.A,N.A,16,N.A
35,Get date from string,27-8-2020 20:36:01,27-8-2020 20:36:01,N.A,N.A,N.A,N.A,N.A,N.A,45 WEEKS AFTER,8-7-2021,N.A
35,Get date from string,27-8-2020 20:36:01,27-8-2020 20:36:01,N.A,N.A,N.A,N.A,N.A,N.A,165 MONTHS FROM NOW,27-5-2034,N.A
35,Get week number,27-8-2020 20:36:01,27-8-2020 20:36:01,30-8-1676,N.A,N.A,N.A,N.A,N.A,N.A,36,N.A
35,Get week number,27-8-2020 20:36:01,27-8-2020 20:36:01,9-3-2446,N.A,N.A,N.A,N.A,N.A,N.A,10,N.A
35,N.A,27-8-2020 20:36:01,27-8-2020 20:36:01,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
35,Get day of the week,27-8-2020 20:36:01,27-8-2020 20:36:01,28-7-1028,N.A,N.A,N.A,N.A,N.A,N.A,Sunday,N.A
35,Add days to date,27-8-2020 20:36:01,27-8-2020 20:36:01,12-13-1922,N.A,447,N.A,N.A,N.A,N.A,3-4-1924,N.A
35,Exit Session,27-8-2020 20:36:01,27-8-2020 20:36:01,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
36,Get week number,27-8-2020 20:36:01,27-8-2020 20:36:01,13-2-1585,N.A,N.A,N.A,N.A,N.A,N.A,7,N.A
36,Get date from string,27-8-2020 20:36:01,27-8-2020 20:36:01,N.A,N.A,N.A,N.A,N.A,N.A,78 YEARS EARLIER,27-8-1942,N.A
36,Get date from string,27-8-2020 20:36:01,27-8-2020 20:36:01,N.A,N.A,N.A,N.A,N.A,N.A,PREVIOUS MONTH,27-7-2020,N.A
36,Get week number,27-8-2020 20:36:01,27-8-2020 20:36:01,19-12-1398,N.A,N.A,N.A,N.A,N.A,N.A,51,N.A
36,Add months to date,27-8-2020 20:36:01,27-8-2020 20:36:01,12-7-1786,N.A,N.A,N.A,7,N.A,N.A,12-2-1787,N.A
36,Subtract months from date,27-8-2020 20:36:01,27-8-2020 20:36:01,16-4-2293,N.A,N.A,N.A,489,N.A,N.A,16-7-2252,N.A
36,Get day of the week,27-8-2020 20:36:01,27-8-2020 20:36:01,31-4-1687,N.A,N.A,N.A,N.A,N.A,N.A,Thursday,N.A
36,Add weeks to date,27-8-2020 20:36:01,27-8-2020 20:36:01,19-1-1977,N.A,N.A,458,N.A,N.A,N.A,30-10-1985,N.A
36,N.A,27-8-2020 20:36:01,27-8-2020 20:36:01,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
36,Get day of the week,27-8-2020 20:36:01,27-8-2020 20:36:01,9-6-1854,N.A,N.A,N.A,N.A,N.A,N.A,Friday,N.A
36,Exit Session,27-8-2020 20:36:01,27-8-2020 20:36:01,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
37,Add two dates,27-8-2020 20:36:01,27-8-2020 20:36:01,6-11-2930,21-5-1615,N.A,N.A,N.A,N.A,N.A,27-4-4546,N.A
37,Add two dates,27-8-2020 20:36:01,27-8-2020 20:36:01,26-12-1160,12-2-1513,N.A,N.A,N.A,N.A,N.A,7-3-2674,N.A
37,Subtract days from date,27-8-2020 20:36:01,27-8-2020 20:36:01,16-1-1506,N.A,282,N.A,N.A,N.A,N.A,9-4-1505,N.A
37,Get day of the week,27-8-2020 20:36:01,27-8-2020 20:36:01,29-3-2176,N.A,N.A,N.A,N.A,N.A,N.A,Friday,N.A
37,Add years to date,27-8-2020 20:36:01,27-8-2020 20:36:01,32-11-2664,N.A,N.A,N.A,N.A,345,N.A,2-12-3009,N.A
37,Subtract days from date,27-8-2020 20:36:01,27-8-2020 20:36:01,7-11-2116,N.A,498,N.A,N.A,N.A,N.A,28-6-2115,N.A
37,Get day of the week,27-8-2020 20:36:01,27-8-2020 20:36:01,19-12-1985,N.A,N.A,N.A,N.A,N.A,N.A,Thursday,N.A
37,Add weeks to date,27-8-2020 20:36:01,27-8-2020 20:36:01,29-3-2763,N.A,N.A,228,N.A,N.A,N.A,11-8-2767,N.A
37,N.A,27-8-2020 20:36:01,27-8-2020 20:36:01,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
37,Add years to date,27-8-2020 20:36:01,27-8-2020 20:36:01,29-11-1211,N.A,N.A,N.A,N.A,419,N.A,29-11-1630,N.A
37,Exit Session,27-8-2020 20:36:01,27-8-2020 20:36:01,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
38,Subtract days from date,27-8-2020 20:36:01,27-8-2020 20:36:01,19-2-2127,N.A,183,N.A,N.A,N.A,N.A,20-8-2126,N.A
38,Subtract months from date,27-8-2020 20:36:01,27-8-2020 20:36:01,11-5-2720,N.A,N.A,N.A,5,N.A,N.A,11-12-2719,N.A
38,Add months to date,27-8-2020 20:36:01,27-8-2020 20:36:01,13-11-2213,N.A,N.A,N.A,388,N.A,N.A,13-3-2246,N.A
38,Subtract weeks from date,27-8-2020 20:36:01,27-8-2020 20:36:01,10-5-1740,N.A,N.A,142,N.A,N.A,N.A,20-8-1737,N.A
38,Add days to date,27-8-2020 20:36:02,27-8-2020 20:36:02,28-6-1497,N.A,210,N.A,N.A,N.A,N.A,24-1-1498,N.A
38,Add days to date,27-8-2020 20:36:02,27-8-2020 20:36:02,22-2-2788,N.A,415,N.A,N.A,N.A,N.A,12-4-2789,N.A
38,Get week number,27-8-2020 20:36:02,27-8-2020 20:36:02,4-12-2016,N.A,N.A,N.A,N.A,N.A,N.A,50,N.A
38,N.A,27-8-2020 20:36:02,27-8-2020 20:36:02,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
38,Subtract days from date,27-8-2020 20:36:02,27-8-2020 20:36:02,7-1-2696,N.A,234,N.A,N.A,N.A,N.A,18-5-2695,N.A
38,Get date from string,27-8-2020 20:36:02,27-8-2020 20:36:02,N.A,N.A,N.A,N.A,N.A,N.A,384 DAYS BEFORE,9-8-2019,N.A
38,Exit Session,27-8-2020 20:36:02,27-8-2020 20:36:02,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
39,Subtract days from date,27-8-2020 20:36:02,27-8-2020 20:36:02,3-8-1889,N.A,199,N.A,N.A,N.A,N.A,16-1-1889,N.A
39,Subtract days from date,27-8-2020 20:36:02,27-8-2020 20:36:02,20-13-2385,N.A,363,N.A,N.A,N.A,N.A,22-1-2385,N.A
39,Get date from string,27-8-2020 20:36:02,27-8-2020 20:36:02,N.A,N.A,N.A,N.A,N.A,N.A,PREVIOUS WEEK,20-8-2020,N.A
39,Get week number,27-8-2020 20:36:02,27-8-2020 20:36:02,30-3-2082,N.A,N.A,N.A,N.A,N.A,N.A,14,N.A
39,Subtract months from date,27-8-2020 20:36:02,27-8-2020 20:36:02,1-5-1269,N.A,N.A,N.A,438,N.A,N.A,1-11-1232,N.A
39,Subtract years from date,27-8-2020 20:36:02,27-8-2020 20:36:02,26-3-2099,N.A,N.A,N.A,N.A,253,N.A,26-3-1846,N.A
39,Subtract weeks from date,27-8-2020 20:36:02,27-8-2020 20:36:02,12-10-2239,N.A,N.A,264,N.A,N.A,N.A,20-9-2234,N.A
39,Add two dates,27-8-2020 20:36:02,27-8-2020 20:36:02,1-12-2528,15-2-2176,N.A,N.A,N.A,N.A,N.A,16-2-4705,N.A
39,Add days to date,27-8-2020 20:36:02,27-8-2020 20:36:02,14-13-2363,N.A,11,N.A,N.A,N.A,N.A,25-1-2364,N.A
39,N.A,27-8-2020 20:36:02,27-8-2020 20:36:02,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
39,Exit Session,27-8-2020 20:36:02,27-8-2020 20:36:02,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
40,Subtract months from date,27-8-2020 20:36:02,27-8-2020 20:36:02,10-6-2475,N.A,N.A,N.A,446,N.A,N.A,10-4-2438,N.A
40,Get day of the week,27-8-2020 20:36:02,27-8-2020 20:36:02,31-11-2472,N.A,N.A,N.A,N.A,N.A,N.A,Thursday,N.A
40,Get date from string,27-8-2020 20:36:02,27-8-2020 20:36:02,N.A,N.A,N.A,N.A,N.A,N.A,DAY BEFORE YESTERDAY,25-8-2020,N.A
